DateTime,VMT_total,TT_mean,weather,Crash,INCIDENT,Column1,ROADWORK
6/27/2015 1:15,664.62,2.12,0,0,0,0,0
6/27/2015 1:30,588.34,2.18,0,0,0,0,0
6/27/2015 1:45,566.54,2.16,0,0,0,0,0
6/27/2015 2:00,580.72,2.14,0,0,0,0,0
6/27/2015 2:15,680.33,2.11,0,0,0,0,0
6/27/2015 2:30,651.44,2.13,0,0,0,0,0
6/27/2015 2:45,639.18,2.15,0,0,0,0,0
6/27/2015 3:00,583.13,2.14,0,0,0,0,0
6/27/2015 3:15,512.29,2.15,0,0,0,0,0
6/27/2015 3:30,452.97,2.12,0,0,0,0,0
6/27/2015 3:45,487.45,2.18,0,0,0,0,0
6/27/2015 4:00,410.14,2.14,0,0,0,0,0
6/27/2015 4:15,363.55,2.16,0,0,0,0,0
6/27/2015 4:30,367.27,2.2,0,0,0,0,0
6/27/2015 4:45,375.88,2.32,0,0,0,0,0
6/27/2015 5:00,376.69,2.15,0,0,0,0,0
6/27/2015 5:15,375.6,2.12,0,0,0,0,0
6/27/2015 5:30,391.16,2.14,0,0,0,0,0
6/27/2015 5:45,479.5,2.14,0,0,0,0,0
6/27/2015 6:00,396.57,2.04,0,0,0,0,0
6/27/2015 6:15,483.35,2.11,0,0,0,0,0
6/27/2015 6:30,480.77,2.07,0,0,0,0,0
6/27/2015 6:45,595.5,2.09,0,0,0,0,0
6/27/2015 7:00,548.74,2.04,0,0,0,0,0
6/27/2015 7:15,605.7,2.08,0,0,0,0,0
6/27/2015 7:30,617.18,2.07,0,0,0,0,0
6/27/2015 7:45,822.57,2.07,0,0,0,0,0
6/27/2015 8:00,910.86,2.04,0,0,0,0,0
6/27/2015 8:15,843.88,2.09,0,0,0,0,0
6/27/2015 8:30,842.41,2.08,0,0,0,0,0
6/27/2015 8:45,904,2.09,0,0,0,0,0
6/27/2015 9:00,945.75,2.07,0,0,0,0,0
6/27/2015 9:15,1016.68,2.04,0,0,0,0,0
6/27/2015 9:30,1052.37,2.06,0,0,0,0,0
6/27/2015 9:45,1121.87,2.04,0,0,0,0,0
6/27/2015 10:00,1215.92,2.05,0,0,0,0,0
6/27/2015 10:15,1250.45,2.07,0,0,0,0,0
6/27/2015 10:30,1253.47,2.03,0,0,0,0,0
6/27/2015 10:45,1259.77,2.05,0,0,0,0,0
6/27/2015 11:00,1298.54,2.08,0,0,0,0,0
6/27/2015 11:15,1424.03,2.06,0,0,0,0,0
6/27/2015 11:30,1448.31,2.08,0,0,0,0,0
6/27/2015 11:45,1401.44,2.05,0,0,0,0,0
6/27/2015 12:00,1518.18,2.05,0,0,0,0,0
6/27/2015 12:15,1433.8,2.05,0,0,0,0,0
6/27/2015 12:30,1568.31,2.04,0,0,0,0,0
6/27/2015 12:45,1457.56,1.99,0,0,0,0,0
6/27/2015 13:00,1407.1,1.99,0,0,0,0,0
6/27/2015 13:15,1536.24,1.99,0,0,0,0,0
6/27/2015 13:30,1517.12,1.96,0,0,0,0,0
6/27/2015 13:45,1539.88,1.97,0,0,0,0,0
6/27/2015 14:00,1580.21,1.99,0,0,0,0,0
6/27/2015 14:15,1584.04,2.01,0,0,0,0,0
6/27/2015 14:30,1560.33,1.98,0,0,0,0,0
6/27/2015 14:45,1592.07,1.96,0,0,0,0,0
6/27/2015 15:00,1614.23,1.97,0,0,0,0,0
6/27/2015 15:15,1720.87,2,0,0,0,0,0
6/27/2015 15:30,1492.45,2.01,0,0,0,0,0
6/27/2015 15:45,1647.69,2.04,0,0,0,0,0
6/27/2015 16:00,1627.38,2,0,0,0,0,0
6/27/2015 16:15,1649.4,2.03,0,0,0,0,0
6/27/2015 16:30,1396.03,2.07,0,0,0,0,0
6/27/2015 16:45,1508.09,2,0,0,0,0,0
6/27/2015 17:00,1631.82,2.05,0,0,0,0,0
6/27/2015 17:15,1482.72,2.02,0,0,0,0,0
6/27/2015 17:30,1574.24,2.01,0,0,0,0,0
6/27/2015 17:45,1516.16,2.03,0,0,0,0,0
6/27/2015 18:00,1370.18,1.98,0,0,0,0,0
6/27/2015 18:15,1406.44,2.03,0,0,0,0,0
6/27/2015 18:30,1431.39,1.99,0,0,0,0,0
6/27/2015 18:45,1421.63,2.03,0,0,0,0,0
6/27/2015 19:00,1411.65,2,0,0,0,0,0
6/27/2015 19:15,1282.72,2.01,0,0,0,0,0
6/27/2015 19:30,1278.53,2.03,0,0,0,0,0
6/27/2015 19:45,1220.87,1.99,0,0,0,0,0
6/27/2015 20:00,1373.47,1.98,0,0,0,0,0
6/27/2015 20:15,1271.66,1.97,0,0,0,0,0
6/27/2015 20:30,1345.08,2.01,0,0,0,0,0
6/27/2015 20:45,1218.27,2.03,0,0,0,0,0
6/27/2015 21:00,1341.05,2.07,0,0,0,0,0
6/27/2015 21:15,1197.75,2.03,0,0,0,0,0
6/27/2015 21:30,1194.92,2,0,0,0,0,0
6/27/2015 21:45,1360.01,2.04,0,0,0,0,0
6/27/2015 22:00,1360.75,2.05,0,0,0,0,0
6/27/2015 22:15,1269.5,2.11,0,0,0,0,0
6/27/2015 22:30,1241.23,2.1,0,0,0,0,0
6/27/2015 22:45,1223.3,2.1,0,0,0,0,0
6/27/2015 23:00,1226.02,2.08,0,0,0,0,0
6/27/2015 23:15,1268.69,2.21,0,0,0,0,0
6/27/2015 23:30,1070.91,2.21,0,0,0,0,0
6/27/2015 23:45,1026.39,2.27,0,0,0,0,0
6/28/2015 0:00,942.71,2.25,0,0,0,0,0
6/28/2015 0:15,843.77,2.18,0,0,0,0,0
6/28/2015 0:30,774.29,2.2,0,0,0,0,0
6/28/2015 0:45,726.87,2.16,0,0,0,0,0
6/28/2015 1:00,667.11,2.18,0,0,0,0,0
6/28/2015 1:15,643.82,2.15,0,0,0,0,0
6/28/2015 1:30,650.9,2.21,0,0,0,0,0
6/28/2015 1:45,581.55,2.13,0,0,0,0,0
6/28/2015 2:00,629.72,2.16,0,0,0,0,0
6/28/2015 2:15,605.23,2.14,0,0,0,0,0
6/28/2015 2:30,700.07,2.13,0,0,0,0,0
6/28/2015 2:45,714.29,2.12,0,0,0,0,0
6/28/2015 3:00,603.07,2.12,0,0,0,0,0
6/28/2015 3:15,492.17,2.13,0,0,0,0,0
6/28/2015 3:30,490.72,2.08,0,0,0,0,0
6/28/2015 3:45,450.21,2.09,0,0,0,0,0
6/28/2015 4:00,389.6,2.17,0,0,0,0,0
6/28/2015 4:15,396.61,2.13,0,0,0,0,0
6/28/2015 4:30,386.67,2.15,0,0,0,0,0
6/28/2015 4:45,389.74,2.14,1,0,0,0,0
6/28/2015 5:00,351.55,2.11,1,0,0,0,0
6/28/2015 5:15,354.42,2.14,1,0,0,0,0
6/28/2015 5:30,335.11,2.07,1,0,0,0,0
6/28/2015 5:45,381.36,2.06,1,0,0,0,0
6/28/2015 6:00,362.73,2.02,1,0,0,0,0
6/28/2015 6:15,370.18,2.02,1,0,0,0,0
6/28/2015 6:30,385.68,2.02,1,0,0,0,0
6/28/2015 6:45,441.64,2,1,0,0,0,0
6/28/2015 7:00,426.24,2.03,1,0,0,0,0
6/28/2015 7:15,428.07,2.04,0,0,0,0,0
6/28/2015 7:30,444.47,2.05,0,0,0,0,0
6/28/2015 7:45,566.46,2.06,0,0,0,0,0
6/28/2015 8:00,606.45,2.01,0,0,0,0,0
6/28/2015 8:15,592.98,2.09,0,0,0,0,0
6/28/2015 8:30,578.45,2.07,0,0,0,0,0
6/28/2015 8:45,685.3,2.05,0,0,0,0,0
6/28/2015 9:00,614.82,2.04,0,0,0,0,0
6/28/2015 9:15,708.65,2.09,0,0,0,0,0
6/28/2015 9:30,792.33,2.01,0,0,0,0,0
6/28/2015 9:45,849.58,2.05,0,0,0,0,0
6/28/2015 10:00,856.98,2.01,0,0,0,0,0
6/28/2015 10:15,971.34,2.01,0,0,0,0,0
6/28/2015 10:30,913.57,2,0,0,0,0,0
6/28/2015 10:45,1012.69,2.04,0,0,0,0,0
6/28/2015 11:00,1032.06,2.02,0,0,0,0,0
6/28/2015 11:15,1178.55,2.01,0,0,0,0,0
6/28/2015 11:30,1167.1,1.99,0,0,0,0,0
6/28/2015 11:45,1227.05,2.05,0,0,0,0,0
6/28/2015 12:00,1182.43,2.02,0,0,0,0,0
6/28/2015 12:15,1383.66,2.05,0,0,0,0,0
6/28/2015 12:30,1388.89,2.07,0,0,0,0,0
6/28/2015 12:45,1434.9,2.07,0,0,0,0,0
6/28/2015 13:00,1514.81,2.01,0,0,0,0,0
6/28/2015 13:15,1547.05,1.96,0,0,0,0,0
6/28/2015 13:30,1610.18,2.04,0,0,0,0,0
6/28/2015 13:45,1699.72,2.04,0,0,0,0,0
6/28/2015 14:00,1559.47,1.99,0,0,0,0,0
6/28/2015 14:15,1509.62,1.98,0,0,0,0,0
6/28/2015 14:30,1676.33,1.98,0,0,0,0,0
6/28/2015 14:45,1752.95,1.95,0,0,0,0,0
6/28/2015 15:00,1594.92,1.96,0,0,0,0,0
6/28/2015 15:15,1701.58,1.95,0,0,0,0,0
6/28/2015 15:30,1625.06,1.96,0,0,0,0,0
6/28/2015 15:45,1675.13,1.97,0,0,0,0,0
6/28/2015 16:00,1747.78,2.04,0,0,0,0,0
6/28/2015 16:15,1714.21,2.21,0,0,0,0,0
6/28/2015 16:30,1641.4,2.11,0,0,0,0,0
6/28/2015 16:45,1689.32,2,0,0,0,0,0
6/28/2015 17:00,1653.26,2,0,0,0,0,0
6/28/2015 17:15,1719.05,2.02,0,0,0,0,0
6/28/2015 17:30,1617.09,2.02,0,0,0,0,0
6/28/2015 17:45,1348.49,2.03,0,0,0,0,0
6/28/2015 18:00,1383.19,2.03,0,0,0,0,0
6/28/2015 18:15,1262.41,2,0,0,0,0,0
6/28/2015 18:30,1295.87,2.04,0,0,0,0,0
6/28/2015 18:45,1271.79,2.04,0,0,0,0,0
6/28/2015 19:00,1226.78,2.03,0,0,0,0,0
6/28/2015 19:15,1192.83,2.01,0,0,0,0,0
6/28/2015 19:30,1259.28,2.03,0,0,0,0,0
6/28/2015 19:45,1200.38,2.01,0,0,0,0,0
6/28/2015 20:00,1145.97,2.04,0,0,0,0,0
6/28/2015 20:15,1103.94,2.03,0,0,0,0,0
6/28/2015 20:30,1267.37,2.04,0,0,0,0,0
6/28/2015 20:45,1132.42,2.06,0,0,0,0,0
6/28/2015 21:00,969.84,2.15,0,0,0,0,0
6/28/2015 21:15,1018.08,2.07,0,0,0,0,0
6/28/2015 21:30,1120.61,2.07,1,0,0,0,0
6/28/2015 21:45,1095.06,2.1,1,0,0,0,0
6/28/2015 22:00,993.43,2.14,1,0,0,0,0
6/28/2015 22:15,896.03,2.13,1,0,0,0,0
6/28/2015 22:30,911.73,2.14,1,0,0,0,0
6/28/2015 22:45,840.87,2.13,0,0,0,0,0
6/28/2015 23:00,773.11,2.15,0,0,0,0,0
6/28/2015 23:15,709.96,2.15,0,0,0,0,0
6/28/2015 23:30,745.82,2.19,0,0,0,0,0
6/28/2015 23:45,606.05,2.16,0,0,0,0,0
6/29/2015 0:00,578.6,2.17,0,0,0,0,0
6/29/2015 0:15,531.84,2.15,0,0,0,0,0
6/29/2015 0:30,500.51,2.14,0,0,0,0,0
6/29/2015 0:45,462.31,2.19,0,0,0,0,0
6/29/2015 1:00,457.55,2.18,0,0,0,0,0
6/29/2015 1:15,469.22,2.15,0,0,0,0,0
6/29/2015 1:30,403.46,2.17,0,0,0,0,0
6/29/2015 1:45,402.59,2.16,0,0,0,0,0
6/29/2015 2:00,363.58,2.19,0,0,0,0,0
6/29/2015 2:15,406.57,2.19,0,0,0,0,0
6/29/2015 2:30,395.35,2.22,0,0,0,0,0
6/29/2015 2:45,392.68,2.18,0,0,0,0,0
6/29/2015 3:00,363.68,2.17,0,0,0,0,0
6/29/2015 3:15,370.98,2.29,0,0,0,0,0
6/29/2015 3:30,374.25,2.28,0,0,0,0,0
6/29/2015 3:45,362.93,2.23,0,0,0,0,0
6/29/2015 4:00,340.96,2.25,0,0,0,0,0
6/29/2015 4:15,340.97,2.48,0,0,0,0,0
6/29/2015 4:30,376.25,2.47,0,0,0,0,0
6/29/2015 4:45,430.12,2.25,0,0,0,0,0
6/29/2015 5:00,459.89,2.35,0,0,0,0,0
6/29/2015 5:15,419.29,2.22,0,0,0,0,0
6/29/2015 5:30,527.72,2.16,0,0,0,0,0
6/29/2015 5:45,723.45,2.17,0,0,0,0,0
6/29/2015 6:00,712.98,2.1,0,0,0,0,0
6/29/2015 6:15,770.92,2.19,0,0,0,0,0
6/29/2015 6:30,945.85,2.22,0,0,0,0,0
6/29/2015 6:45,1176.1,2.17,0,0,0,0,0
6/29/2015 7:00,1146.79,2.15,0,0,0,0,0
6/29/2015 7:15,1244.19,2.17,0,0,0,0,0
6/29/2015 7:30,1211.43,2.16,0,0,0,0,0
6/29/2015 7:45,1355.48,2.16,0,0,0,0,0
6/29/2015 8:00,1377.39,2.14,0,0,0,0,0
6/29/2015 8:15,1270.85,2.19,0,0,0,0,0
6/29/2015 8:30,1305.31,2.24,0,0,0,0,0
6/29/2015 8:45,1182.64,2.25,0,0,0,0,0
6/29/2015 9:00,1195.47,2.19,0,0,0,0,0
6/29/2015 9:15,1124.81,2.25,0,0,0,0,0
6/29/2015 9:30,1082.47,2.23,0,0,0,0,0
6/29/2015 9:45,1187.3,2.31,0,0,0,0,0
6/29/2015 10:00,1187.36,2.19,0,0,0,0,0
6/29/2015 10:15,1201.41,2.29,0,0,0,0,0
6/29/2015 10:30,1247.05,2.2,0,0,0,0,0
6/29/2015 10:45,1265.68,2.23,0,0,0,0,0
6/29/2015 11:00,1233.4,2.26,0,0,0,0,0
6/29/2015 11:15,1288.61,2.29,0,0,0,0,0
6/29/2015 11:30,1365.59,2.28,0,0,0,0,0
6/29/2015 11:45,1442.89,2.25,0,0,0,0,0
6/29/2015 12:00,1457.61,2.25,0,0,0,0,0
6/29/2015 12:15,1382.68,2.19,0,0,0,0,0
6/29/2015 12:30,1523.72,2.22,0,0,0,0,0
6/29/2015 12:45,1561.57,2.19,0,0,0,0,0
6/29/2015 13:00,1528.12,2.19,0,0,0,0,0
6/29/2015 13:15,1538.83,2.19,0,0,0,0,0
6/29/2015 13:30,1558.86,2.16,0,0,0,0,0
6/29/2015 13:45,1647.2,2.19,0,0,0,0,0
6/29/2015 14:00,1728.34,2.21,0,0,0,0,0
6/29/2015 14:15,1851.18,2.19,0,0,0,0,0
6/29/2015 14:30,2086.08,2.24,0,0,0,0,0
6/29/2015 14:45,2259.16,2.14,0,0,0,0,0
6/29/2015 15:00,2256.65,2.16,0,0,0,0,0
6/29/2015 15:15,2567.66,2.2,0,0,0,0,0
6/29/2015 15:30,2856.74,2.17,0,0,0,0,0
6/29/2015 15:45,3042.5,2.2,0,0,0,0,0
6/29/2015 16:00,3069.37,2.2,0,0,0,0,0
6/29/2015 16:15,3128.44,2.14,0,0,0,0,0
6/29/2015 16:30,3320.66,2.14,0,0,0,0,0
6/29/2015 16:45,3276.9,2.14,0,0,0,0,0
6/29/2015 17:00,3237.35,2.37,0,0,0,0,0
6/29/2015 17:15,3077.14,2.2,0,0,0,0,0
6/29/2015 17:30,3216.69,2.12,0,0,0,0,0
6/29/2015 17:45,3146.94,2.12,0,0,0,0,0
6/29/2015 18:00,2809.72,2.09,0,0,0,0,0
6/29/2015 18:15,2347.43,2.03,0,0,0,0,0
6/29/2015 18:30,2108.37,2.03,0,0,0,0,0
6/29/2015 18:45,1769.77,2.08,0,0,0,0,0
6/29/2015 19:00,1565.12,2.05,0,0,0,0,0
6/29/2015 19:15,1530.99,2.05,0,0,0,0,0
6/29/2015 19:30,1420.73,2.22,0,0,0,0,0
6/29/2015 19:45,1302.35,2.23,0,0,0,0,0
6/29/2015 20:00,1285.21,2.15,0,0,0,0,0
6/29/2015 20:15,1311.42,2.12,0,0,0,0,0
6/29/2015 20:30,1258.58,2.14,0,0,0,0,0
6/29/2015 20:45,1093.98,2.14,0,0,0,0,0
6/29/2015 21:00,1049.06,2.1,0,0,0,0,0
6/29/2015 21:15,1066.97,2.12,0,0,0,0,0
6/29/2015 21:30,1030.96,2.14,1,0,0,0,0
6/29/2015 21:45,1054.07,2.17,1,0,0,0,0
6/29/2015 22:00,979.48,2.15,0,0,0,0,0
6/29/2015 22:15,954.96,2.16,0,0,0,0,0
6/29/2015 22:30,933.77,2.16,0,0,0,0,0
6/29/2015 22:45,828.62,2.15,0,0,0,0,0
6/29/2015 23:00,762.35,2.11,0,0,0,0,0
6/29/2015 23:15,688.93,2.16,0,0,0,0,0
6/29/2015 23:30,685.71,2.18,0,0,0,0,0
6/29/2015 23:45,680.57,2.13,0,0,0,0,0
6/30/2015 0:00,654.2,2.14,0,0,0,0,0
6/30/2015 0:15,518.84,2.13,0,0,0,0,0
6/30/2015 0:30,525.07,2.14,0,0,0,0,0
6/30/2015 0:45,472.26,2.18,1,0,0,0,0
6/30/2015 1:00,440.94,2.25,1,0,0,0,0
6/30/2015 1:15,450.26,2.25,1,0,0,0,0
6/30/2015 1:30,404.31,2.22,1,0,0,0,0
6/30/2015 1:45,379.87,2.23,1,0,0,0,0
6/30/2015 2:00,374.41,2.21,1,0,0,0,0
6/30/2015 2:15,355.2,2.29,1,0,0,0,0
6/30/2015 2:30,412.4,2.25,1,0,0,0,0
6/30/2015 2:45,377.37,2.34,1,0,0,0,0
6/30/2015 3:00,356.38,2.39,0,0,0,0,0
6/30/2015 3:15,382.95,2.33,0,0,0,0,0
6/30/2015 3:30,349.19,2.47,0,0,0,0,0
6/30/2015 3:45,357.79,2.24,0,0,0,0,0
6/30/2015 4:00,329.75,2.28,0,0,0,0,0
6/30/2015 4:15,361.84,2.37,0,0,0,0,0
6/30/2015 4:30,361.97,2.24,0,0,0,0,0
6/30/2015 4:45,424.17,2.27,0,0,0,0,0
6/30/2015 5:00,418.66,2.24,0,0,0,0,0
6/30/2015 5:15,464.08,2.29,0,0,0,0,0
6/30/2015 5:30,552.74,2.27,0,0,0,0,0
6/30/2015 5:45,753.89,2.14,0,0,0,0,0
6/30/2015 6:00,692.86,2.13,0,0,0,0,0
6/30/2015 6:15,769.13,2.21,0,0,0,0,0
6/30/2015 6:30,933.35,2.23,0,0,0,0,0
6/30/2015 6:45,1174.99,2.16,0,0,0,0,0
6/30/2015 7:00,1223.54,2.15,0,0,0,0,0
6/30/2015 7:15,1169.89,2.2,0,0,0,0,0
6/30/2015 7:30,1339.78,2.16,0,0,0,0,0
6/30/2015 7:45,1408.41,2.13,0,0,0,0,0
6/30/2015 8:00,1349.6,2.16,0,0,0,0,0
6/30/2015 8:15,1234.86,2.15,0,0,0,0,0
6/30/2015 8:30,1247.51,2.29,0,0,0,0,0
6/30/2015 8:45,1221.55,2.28,0,0,0,0,0
6/30/2015 9:00,1135.48,2.24,0,0,0,0,0
6/30/2015 9:15,1167.25,2.26,0,0,0,0,0
6/30/2015 9:30,1116.74,2.23,0,0,0,0,0
6/30/2015 9:45,1168.26,2.21,0,0,0,0,0
6/30/2015 10:00,1196.13,2.28,0,0,0,0,0
6/30/2015 10:15,1163.52,2.31,0,0,0,0,0
6/30/2015 10:30,1252.18,2.28,0,0,0,0,0
6/30/2015 10:45,1238.61,2.36,0,0,0,0,0
6/30/2015 11:00,1267.17,2.3,0,0,0,0,0
6/30/2015 11:15,1306.08,2.28,0,0,0,0,0
6/30/2015 11:30,1375.32,2.28,0,0,0,0,0
6/30/2015 11:45,1409.93,2.22,0,0,0,0,0
6/30/2015 12:00,1383.28,2.21,0,0,0,0,0
6/30/2015 12:15,1490.11,2.21,0,0,0,0,0
6/30/2015 12:30,1490.46,2.19,0,0,0,0,0
6/30/2015 12:45,1490.11,2.17,0,0,0,0,0
6/30/2015 13:00,1594.2,2.16,0,0,0,0,0
6/30/2015 13:15,1537.68,2.2,0,0,0,0,0
6/30/2015 13:30,1588.71,2.17,0,0,0,0,0
6/30/2015 13:45,1592.9,2.18,0,0,0,0,0
6/30/2015 14:00,1681.14,2.16,0,0,0,0,0
6/30/2015 14:15,1808.48,2.17,0,0,0,0,0
6/30/2015 14:30,2206.63,2.16,0,0,0,0,0
6/30/2015 14:45,2330.43,2.13,0,0,0,0,0
6/30/2015 15:00,2188.71,2.19,0,0,0,0,0
6/30/2015 15:15,2619.49,2.15,0,0,0,0,0
6/30/2015 15:30,2860.22,2.15,0,0,0,0,0
6/30/2015 15:45,3021,2.16,0,0,0,0,0
6/30/2015 16:00,3160.92,2.16,0,0,0,0,0
6/30/2015 16:15,3103.21,2.14,0,0,0,0,0
6/30/2015 16:30,3261.92,2.16,0,0,0,0,0
6/30/2015 16:45,3260.81,2.13,0,0,0,0,0
6/30/2015 17:00,3223.51,2.16,0,0,0,0,0
6/30/2015 17:15,3161.17,2.13,0,0,0,0,0
6/30/2015 17:30,3120.56,2.13,0,0,0,0,0
6/30/2015 17:45,3004.55,2.1,0,0,0,0,0
6/30/2015 18:00,2704.79,2.11,0,0,0,0,0
6/30/2015 18:15,2483.53,2.05,0,0,0,0,0
6/30/2015 18:30,2337.65,2.08,0,0,0,0,0
6/30/2015 18:45,1950.37,2.04,0,0,0,0,0
6/30/2015 19:00,1858.43,2.08,0,0,0,0,0
6/30/2015 19:15,1662.12,2.05,0,0,0,0,0
6/30/2015 19:30,1598.71,2.05,0,0,0,0,0
6/30/2015 19:45,1400.98,2,0,0,0,0,0
6/30/2015 20:00,1441.18,1.99,0,0,0,0,0
6/30/2015 20:15,1340.53,1.98,0,0,0,0,0
6/30/2015 20:30,1420.45,1.96,0,0,0,0,0
6/30/2015 20:45,1311.69,2.01,0,0,0,0,0
6/30/2015 21:00,1332.8,1.98,0,0,0,0,0
6/30/2015 21:15,1245.48,2.06,0,0,0,0,0
6/30/2015 21:30,1264.39,2.11,0,0,0,0,0
6/30/2015 21:45,1188.34,2.11,0,0,0,0,0
6/30/2015 22:00,1174.27,2.06,0,0,0,0,0
6/30/2015 22:15,1139.11,2.05,0,0,0,0,0
6/30/2015 22:30,1079.16,2.01,0,0,0,0,0
6/30/2015 22:45,1080.07,2.04,0,0,0,0,0
6/30/2015 23:00,837.31,2.07,0,0,0,0,0
6/30/2015 23:15,834.52,2.06,0,0,0,0,0
6/30/2015 23:30,789.71,2.06,0,0,0,0,0
6/30/2015 23:45,743.71,2.03,0,0,0,0,0
7/1/2015 0:00,719.75,2.04,0,0,0,0,0
7/1/2015 0:15,581.23,2.08,0,0,0,0,0
7/1/2015 0:30,624.61,2.05,0,0,0,0,0
7/1/2015 0:45,521.44,2.16,0,0,0,0,0
7/1/2015 1:00,435.69,2.12,0,0,0,0,0
7/1/2015 1:15,478.88,2.11,0,0,0,0,0
7/1/2015 1:30,454.36,2.18,0,0,0,0,0
7/1/2015 1:45,438.41,2.15,0,0,0,0,0
7/1/2015 2:00,399.83,2.12,0,0,0,0,0
7/1/2015 2:15,403.47,2.24,0,0,0,0,0
7/1/2015 2:30,410.32,2.18,0,0,0,0,0
7/1/2015 2:45,380.76,2.16,0,0,0,0,0
7/1/2015 3:00,388,2.2,0,0,0,0,0
7/1/2015 3:15,340.9,2.22,0,0,0,0,0
7/1/2015 3:30,338.93,2.17,0,0,0,0,0
7/1/2015 3:45,357.4,2.2,0,0,0,0,0
7/1/2015 4:00,358.74,2.25,0,0,0,0,0
7/1/2015 4:15,354.03,2.27,0,0,0,0,0
7/1/2015 4:30,373.06,2.1,0,0,0,0,0
7/1/2015 4:45,438.09,2.1,0,0,0,0,0
7/1/2015 5:00,445.61,2.23,0,0,0,0,0
7/1/2015 5:15,461.95,2.21,0,0,0,0,0
7/1/2015 5:30,520.92,2.04,0,0,0,0,0
7/1/2015 5:45,742.55,2.06,0,0,0,0,0
7/1/2015 6:00,738.11,2.08,0,0,0,0,0
7/1/2015 6:15,754.75,2.12,0,0,0,0,0
7/1/2015 6:30,910.01,2.09,0,0,0,0,0
7/1/2015 6:45,1190.24,2.08,0,0,0,0,0
7/1/2015 7:00,1124.08,2.06,0,0,0,0,0
7/1/2015 7:15,1227.5,2.07,0,0,0,0,0
7/1/2015 7:30,1325.46,2.07,0,0,0,0,0
7/1/2015 7:45,1408.48,2.09,0,0,0,0,0
7/1/2015 8:00,1431.61,2.08,0,0,0,0,0
7/1/2015 8:15,1330.79,2.14,0,0,0,0,0
7/1/2015 8:30,1262.15,2.17,0,0,0,0,0
7/1/2015 8:45,1311.24,2.1,0,0,0,0,0
7/1/2015 9:00,1165.16,2.16,0,0,0,0,0
7/1/2015 9:15,1131.8,2.11,0,0,0,0,0
7/1/2015 9:30,1070.42,2.16,0,0,0,0,0
7/1/2015 9:45,1156.39,2.16,0,0,0,0,0
7/1/2015 10:00,1232.01,2.12,0,0,0,0,0
7/1/2015 10:15,1223.13,2.08,0,0,0,0,0
7/1/2015 10:30,1209.26,2.15,0,0,0,0,0
7/1/2015 10:45,1235.82,2.14,0,0,0,0,0
7/1/2015 11:00,1247.83,2.18,0,0,0,0,0
7/1/2015 11:15,1285.32,2.12,0,0,0,0,0
7/1/2015 11:30,1362.99,2.15,0,0,0,0,0
7/1/2015 11:45,1395.98,2.14,0,0,0,0,0
7/1/2015 12:00,1426.02,2.14,0,0,0,0,0
7/1/2015 12:15,1565.11,2.11,0,0,0,0,0
7/1/2015 12:30,1700.56,2.12,0,0,0,0,0
7/1/2015 12:45,1625.03,2.12,0,0,0,0,0
7/1/2015 13:00,1616.85,2.12,0,0,0,0,0
7/1/2015 13:15,1640.05,2.14,0,0,0,0,0
7/1/2015 13:30,1650.28,2.17,0,0,0,0,0
7/1/2015 13:45,1681.91,2.16,0,0,0,0,0
7/1/2015 14:00,1697.83,2.11,0,0,0,0,0
7/1/2015 14:15,1917.09,2.03,0,0,0,0,0
7/1/2015 14:30,2128.83,1.99,0,0,0,0,0
7/1/2015 14:45,2359.64,2.02,0,0,0,0,0
7/1/2015 15:00,2244.35,2,0,0,0,0,0
7/1/2015 15:15,2580.66,1.99,0,0,0,0,0
7/1/2015 15:30,2877.25,1.98,0,0,0,0,0
7/1/2015 15:45,3065.56,1.99,0,0,0,0,0
7/1/2015 16:00,3160.2,2.03,0,0,0,0,0
7/1/2015 16:15,2949.61,1.99,0,0,0,0,0
7/1/2015 16:30,3348.88,2.08,0,0,0,0,0
7/1/2015 16:45,3200.06,2.06,0,0,0,0,0
7/1/2015 17:00,3288.29,2.1,0,0,0,0,0
7/1/2015 17:15,3207.36,2.13,0,0,0,0,0
7/1/2015 17:30,3080.39,2.11,0,0,0,0,0
7/1/2015 17:45,2940.78,2.06,0,0,0,0,0
7/1/2015 18:00,2532.04,2.12,0,0,0,0,0
7/1/2015 18:15,2265.33,2.03,0,0,0,0,0
7/1/2015 18:30,2202.11,2,0,0,0,0,0
7/1/2015 18:45,2102.31,2.02,0,0,0,0,0
7/1/2015 19:00,1875.4,2.01,0,0,0,0,0
7/1/2015 19:15,1674.93,1.98,0,0,0,0,0
7/1/2015 19:30,1612.1,1.98,0,0,0,0,0
7/1/2015 19:45,1565.44,2.02,0,0,0,0,0
7/1/2015 20:00,1432.86,2.06,0,0,0,0,0
7/1/2015 20:15,1348.09,2.04,0,0,0,0,0
7/1/2015 20:30,1445.73,2.14,0,0,0,0,0
7/1/2015 20:45,1273.2,2.07,0,0,0,0,0
7/1/2015 21:00,1378.5,2.06,0,0,0,0,0
7/1/2015 21:15,1348.2,2.06,0,0,0,0,0
7/1/2015 21:30,1347.92,2.08,0,0,0,0,0
7/1/2015 21:45,1303.91,2.09,0,0,0,0,0
7/1/2015 22:00,1155.77,2.07,0,0,0,0,0
7/1/2015 22:15,1228.39,2.06,0,0,0,0,0
7/1/2015 22:30,1076.43,2.05,0,0,0,0,0
7/1/2015 22:45,1024.3,2.05,0,0,0,0,0
7/1/2015 23:00,887.79,2.06,0,0,0,0,0
