Timestamp,VMT_total,TT_mean,Weather,Crash,incident,Rd Work
20150106 03:15,79,3.2,1,0,0,0
20150106 03:30,79,2,1,0,0,0
20150106 03:45,151,2,1,0,0,0
20150106 04:00,108,2,1,0,0,0
20150106 04:15,201,2,1,0,0,0
20150106 04:30,242,2,0,0,0,0
20150106 04:45,350,2.17,0,0,0,0
20150106 05:00,383,2,0,0,0,0
20150106 05:15,619,2.27,0,0,0,0
20150106 05:30,844,2.47,0,0,0,0
20150106 05:45,1258,2.4,0,0,0,0
20150106 06:00,1295,3.01,0,0,0,0
20150106 06:15,1417,2.37,0,0,0,0
20150106 06:30,1666,2.78,0,0,0,0
20150106 06:45,1624,3.96,0,0,0,0
20150106 07:00,1705,5.49,0,0,0,0
20150106 07:15,1633,4.98,0,0,0,0
20150106 07:30,1641,5.78,0,0,0,0
20150106 07:45,1601,5.97,0,0,0,0
20150106 08:00,1624,6.69,0,0,0,0
20150106 08:15,1550,8.15,0,0,0,0
20150106 08:30,1620,4.67,0,0,0,0
20150106 08:45,1616,4.65,0,1,0,0
20150106 09:00,1515,3.39,0,1,0,0
20150106 09:15,1351,2.78,0,1,0,0
20150106 09:30,1283,3.07,0,0,0,0
20150106 09:45,1399,2.73,0,0,0,0
20150106 10:00,995,3.07,0,0,0,0
20150106 10:15,854,2.3,0,0,0,0
20150106 10:30,732,2.19,0,0,0,0
20150106 10:45,724,2.47,0,0,0,0
20150106 11:00,809,2.41,0,0,0,0
20150106 11:15,720,2.25,0,0,0,0
20150106 11:30,823,2.35,0,0,0,0
20150106 11:45,743,2.63,0,0,0,0
20150106 12:00,778,2.57,0,0,0,0
20150106 12:15,788,2,0,0,0,0
20150106 12:30,797,2.57,0,0,0,0
20150106 12:45,828,3.96,0,0,0,0
20150106 13:00,739,2.5,0,0,0,0
20150106 13:15,722,2.64,0,0,0,0
20150106 13:30,952,2.35,0,0,0,0
20150106 13:45,896,4.98,0,0,0,0
20150106 14:00,859,2.66,0,0,0,0
20150106 14:15,842,2.86,0,0,0,0
20150106 14:30,881,2.59,0,0,0,0
20150106 14:45,855,2.5,0,0,0,0
20150106 15:00,795,3.1,0,0,0,0
20150106 15:15,786,2.28,0,0,0,0
20150106 15:30,875,2.33,0,0,0,0
20150106 15:45,929,2.61,0,0,0,0
20150106 16:00,873,2.28,0,0,0,0
20150106 16:15,838,2.64,0,0,0,0
20150106 16:30,987,2.88,0,0,0,0
20150106 16:45,877,3.46,0,0,0,0
20150106 17:00,1095,2.63,0,0,0,0
20150106 17:15,894,2.69,0,0,0,0
20150106 17:30,993,2,0,0,0,0
20150106 17:45,946,2.72,0,0,0,0
20150106 18:00,900,2.69,0,0,0,0
20150106 18:15,857,2.19,0,0,0,0
20150106 18:30,737,2.71,0,0,0,0
20150106 18:45,741,2.64,0,0,0,0
20150106 19:00,660,3.82,0,0,0,0
20150106 19:15,579,4.71,0,0,0,0
20150106 19:30,488,3.5,0,0,0,0
20150106 19:45,470,2,0,0,0,0
20150106 20:00,435,1.93,0,0,0,0
20150106 20:15,399,2,0,0,0,0
20150106 20:30,403,2.35,0,0,0,0
20150106 20:45,478,2.16,0,0,0,0
20150106 21:00,337,2,0,0,0,0
20150106 21:15,412,2,0,0,0,0
20150106 21:30,435,2.12,0,0,0,0
20150106 21:45,472,2,0,0,0,0
20150106 22:00,354,2,0,0,0,0
20150106 22:15,381,2,0,0,0,0
20150106 22:30,329,2,0,0,0,0
20150106 22:45,314,2,0,0,0,0
20150106 23:00,219,2,0,0,0,0
20150106 23:15,172,2,0,0,0,0
20150106 23:30,197,2,0,0,0,0
20150106 23:45,168,2.27,0,0,0,0
20150107 00:00,153,2,0,0,0,0
20150107 00:15,105,2,0,0,0,0
20150107 00:30,122,2,0,0,0,0
20150107 00:45,105,2,0,0,0,0
20150107 01:00,89,2,0,0,0,0
20150107 01:15,74,2,0,0,0,0
20150107 01:30,74,2,0,0,0,0
20150107 02:15,46,2,0,0,0,0
20150107 02:30,75,2,0,0,0,0
20150107 02:45,68,2,0,0,0,0
20150107 03:15,75,2,0,0,0,0
20150107 03:30,103,2,0,0,0,0
20150107 03:45,114,2,0,0,0,0
20150107 04:00,137,2,0,0,0,0
20150107 04:15,192,2,0,0,0,0
20150107 04:30,240,2,0,0,0,0
20150107 04:45,346,2.02,0,0,0,0
20150107 05:00,381,2.16,0,0,0,0
20150107 05:15,567,2.02,0,0,0,0
20150107 05:30,915,2.08,0,0,0,0
20150107 05:45,1277,2.25,0,0,0,0
20150107 06:00,1287,2.37,0,0,0,0
20150107 06:15,1448,2.33,0,0,0,0
20150107 06:30,1792,2.49,0,0,0,0
20150107 06:45,1481,4.85,0,0,0,0
20150107 07:00,2100,2.44,0,0,0,0
20150107 07:15,1788,2.8,0,0,0,0
20150107 07:30,1775,2,0,0,0,0
20150107 07:45,1858,2.61,0,0,0,0
20150107 08:00,1568,2.37,0,0,0,0
20150107 08:15,1421,2.35,0,0,0,0
20150107 08:30,1428,2.2,0,0,0,0
