Timestamp,VMT_total,TT_mean,Weather,Crash,incident,Rd Work
20150327 11:00,648,6.5,0,0,0,0
20150327 11:15,669,2.58,0,0,0,0
20150327 11:30,786,2.44,0,0,0,0
20150327 11:45,730,2.66,0,0,0,0
20150327 12:00,813,2.04,0,0,0,0
20150327 12:15,881,2.47,0,0,0,0
20150327 12:30,916,2.24,0,0,0,0
20150327 12:45,889,2.15,0,0,0,0
20150327 13:00,980,2.5,0,0,0,0
20150327 13:15,947,2.77,0,0,0,0
20150327 13:30,972,2,0,0,0,0
20150327 13:45,1085,2.41,0,0,0,0
20150327 14:00,1094,2.06,0,0,0,0
20150327 14:15,1261,3.3,0,0,0,0
20150327 14:30,1428,2.14,0,0,0,0
20150327 14:45,1473,2.2,0,0,0,0
20150327 15:00,1564,2,0,0,0,0
20150327 15:15,1729,2.63,0,0,0,0
20150327 15:30,2008,2.87,0,0,0,0
20150327 15:45,1952,2.19,0,0,0,0
20150327 16:00,1944,3.42,0,0,0,0
20150327 16:15,1878,2.47,0,0,0,0
20150327 16:30,1865,2.04,0,0,0,0
20150327 16:45,1913,2.56,0,0,0,0
20150327 17:00,1948,2.14,0,0,0,0
20150327 17:15,1826,3.37,0,0,0,0
20150327 17:30,1787,3.2,0,0,0,0
20150327 17:45,1766,2.57,0,0,0,0
20150327 18:00,1674,3.41,0,0,0,0
20150327 18:15,1376,2.52,0,0,0,0
20150327 18:30,1391,2.04,0,0,0,0
20150327 18:45,1236,3,0,0,0,0
20150327 19:00,1205,2.35,0,0,0,0
20150327 19:15,1087,2.46,0,0,0,0
20150327 19:30,941,2.22,0,0,0,0
20150327 19:45,945,2.04,0,0,0,0
20150327 20:00,861,2.73,0,0,0,0
20150327 20:15,813,10.69,0,0,0,0
20150327 20:30,914,2.33,0,0,0,0
20150327 20:45,861,2.14,0,0,0,0
20150327 21:00,827,2.77,0,0,0,0
20150327 21:15,900,1.83,0,0,0,0
20150327 21:30,939,2.57,0,0,0,0
20150327 21:45,797,2.04,0,0,0,0
20150327 22:00,813,2.04,0,0,0,0
20150327 22:15,898,2.04,0,0,0,0
20150327 22:30,900,3.12,0,0,0,0
20150327 22:45,799,2.12,0,0,0,0
20150327 23:00,656,2.04,0,0,0,0
20150327 23:15,664,2.04,0,0,0,0
20150327 23:30,576,2.04,0,0,0,0
20150327 23:45,468,2.04,0,0,0,0
20150328 00:00,406,2.04,0,0,0,0
20150328 00:15,390,2.79,0,0,0,0
20150328 00:30,363,2.04,0,0,0,0
20150328 00:45,355,2.04,0,0,0,0
20150328 01:00,281,2.55,0,0,0,0
20150328 01:15,260,2.04,0,0,0,0
20150328 01:30,213,2.04,0,0,0,0
20150328 01:45,231,2.04,0,0,0,0
20150328 02:00,202,2.08,0,0,0,0
20150328 02:15,239,2.04,0,0,0,0
20150328 02:30,198,2.04,0,0,0,0
20150328 02:45,221,2.04,0,0,0,0
20150328 03:00,163,2.04,0,0,0,0
20150328 03:15,186,2.04,0,0,0,0
20150328 03:30,165,2.2,0,0,0,0
20150328 03:45,142,2.04,0,0,0,0
20150328 04:00,128,2.44,0,0,0,0
20150328 04:15,118,2.04,0,0,0,0
20150328 04:30,85,2.04,0,0,0,0
20150328 04:45,105,2.04,0,0,0,0
20150328 05:00,76,2.39,0,0,0,0
20150328 05:15,93,2.04,0,0,0,0
20150328 05:30,89,2.04,0,0,0,0
20150328 05:45,107,2.04,0,0,0,0
20150328 06:00,157,2.14,0,0,0,0
20150328 06:15,101,2.04,0,0,0,0
20150328 06:30,194,2.33,0,0,0,0
20150328 06:45,235,2.04,0,0,0,0
20150328 07:00,204,2.08,0,0,0,0
20150328 07:15,223,2.2,0,0,0,0
20150328 07:30,295,2.04,0,0,0,0
20150328 07:45,340,1.85,0,0,0,0
20150328 08:00,371,2.04,0,0,0,0
20150328 08:15,320,4.43,0,0,0,0
20150328 08:30,396,2.04,0,0,0,0
20150328 08:45,448,2.04,0,0,0,0
20150328 09:00,431,2.28,0,0,0,0
20150328 09:15,491,2.02,0,0,0,0
20150328 09:30,508,2.04,0,0,0,0
20150328 09:45,592,2.22,0,0,0,0
20150328 10:00,662,2.02,0,0,0,0
20150328 10:15,596,2.52,0,0,0,0
20150328 10:30,652,2.12,0,0,0,0
20150328 10:45,683,2.04,0,0,0,0
20150328 11:00,710,2.68,0,0,0,0
20150328 11:15,733,3.31,0,0,0,0
20150328 11:30,828,2.25,0,0,0,0
20150328 11:45,805,2.79,0,0,0,0
20150328 12:00,908,2.04,0,0,0,0
20150328 12:15,879,2.17,0,0,0,0
20150328 12:30,986,2.47,0,0,0,0
20150328 12:45,1009,1.95,0,0,0,0
20150328 13:00,955,2.04,0,0,0,0
20150328 13:15,1075,1.94,0,0,0,0
20150328 13:30,1055,2.1,0,0,0,0
20150328 13:45,1001,2.72,0,0,0,0
20150328 14:00,1003,4.91,0,0,0,0
20150328 14:15,1011,2.38,0,0,0,0
20150328 14:30,1063,2.02,0,0,0,0
20150328 14:45,1075,2.05,0,0,0,0
20150328 15:00,1083,2.12,0,0,0,0
20150328 15:15,1139,2.26,0,0,0,0
20150328 15:30,1120,2.04,0,0,0,0
20150328 15:45,1083,2.29,0,0,0,0
20150328 16:00,1189,2.14,0,0,0,0
20150328 16:15,1118,6.45,0,0,0,0
20150328 16:30,1133,2.93,0,0,0,0
20150328 16:45,1055,2.04,0,0,0,0
20150328 17:00,1114,5.61,0,0,0,0
20150328 17:15,1055,3.87,0,0,0,0
20150328 17:30,976,2.25,0,0,0,0
20150328 17:45,978,2.33,0,0,0,0
20150328 18:00,976,5.84,0,0,0,0
20150328 18:15,937,2.04,0,0,0,0
20150328 18:30,951,2.79,0,0,0,0
20150328 18:45,968,2.37,0,0,0,0
20150328 19:00,900,2.47,0,0,0,0
20150328 19:15,885,2.25,0,0,0,0
20150328 19:30,883,2.04,0,0,0,0
20150328 19:45,807,2.04,0,0,0,0
20150328 20:00,784,1.98,0,0,0,0
20150328 20:15,739,1.93,0,0,0,0
20150328 20:30,883,2.04,0,0,0,0
20150328 20:45,803,2.04,0,0,0,0
20150328 21:00,819,2.94,0,0,0,0
20150328 21:15,757,2.3,0,0,0,0
20150328 21:30,751,2.29,0,0,0,0
20150328 21:45,724,2.04,0,0,0,0
20150328 22:00,648,1.89,0,0,0,0
20150328 22:15,743,2.04,0,0,0,0
20150328 22:30,823,2.55,0,0,0,0
20150328 22:45,780,2.04,0,0,0,0
20150328 23:00,830,2.2,0,0,0,0
20150328 23:15,704,2.04,0,0,0,0
20150328 23:30,691,2.1,0,0,0,0
20150328 23:45,458,2.04,0,0,0,0
20150329 00:00,481,2,0,0,0,0
20150329 00:15,417,2.42,0,0,0,0
20150329 00:30,318,2.04,0,0,0,0
20150329 00:45,308,2.04,0,0,0,0
20150329 01:00,338,2.04,0,0,0,0
20150329 01:15,276,2.04,0,0,0,0
20150329 01:30,252,2.04,0,0,0,0
20150329 01:45,229,2.04,0,0,0,0
20150329 02:00,239,2.04,0,0,0,0
20150329 02:15,239,2.04,0,0,0,0
20150329 02:30,243,2.04,0,0,0,0
20150329 02:45,297,2.04,0,0,0,0
20150329 03:00,208,2.04,0,0,0,0
20150329 03:15,177,2.04,0,0,0,0
20150329 03:30,132,2.04,0,0,0,0
20150329 03:45,128,2.08,0,0,0,0
20150329 04:00,103,2.04,0,0,0,0
20150329 04:15,111,2.04,0,0,0,0
20150329 04:30,105,2.04,0,0,0,0
20150329 04:45,93,2.04,0,0,0,0
20150329 05:00,85,2.04,0,0,0,0
20150329 05:15,64,2.04,0,0,0,0
20150329 05:30,87,2.04,0,0,0,0
20150329 05:45,116,2.04,0,0,0,0
20150329 06:00,74,2.04,0,0,0,0
20150329 06:15,89,2.04,0,0,0,0
20150329 06:30,120,2.04,0,0,0,0
20150329 06:45,146,2.04,0,0,0,0
20150329 07:00,142,2.04,0,0,0,0
20150329 07:15,126,2.04,0,0,0,0
20150329 07:30,206,2.04,0,0,0,0
20150329 07:45,213,2.04,1,0,0,0
20150329 08:00,258,2.04,1,0,0,0
20150329 08:15,202,2.04,1,0,0,0
20150329 08:30,270,1.85,0,0,0,0
20150329 08:45,258,2.04,0,0,0,0
20150329 09:00,305,2.04,0,0,0,0
20150329 09:15,374,2.04,0,0,0,0
20150329 09:30,373,2.04,0,0,0,0
20150329 09:45,380,2.04,0,0,0,0
20150329 10:00,438,1.95,0,0,0,0
20150329 10:15,446,1.98,0,0,0,0
20150329 10:30,452,2.04,0,0,0,0
20150329 10:45,539,2.56,0,0,0,0
20150329 11:00,541,1.93,0,0,0,0
20150329 11:15,572,2.04,0,0,0,0
20150329 11:30,574,2.04,0,0,0,0
20150329 11:45,673,2.04,0,0,0,0
20150329 12:00,716,2.66,0,0,0,0
20150329 12:15,786,2.29,0,0,0,0
20150329 12:30,747,2.95,0,0,0,0
20150329 12:45,817,2.7,0,0,0,0
20150329 13:00,935,2.04,0,0,0,0
20150329 13:15,900,2.04,0,0,0,0
20150329 13:30,1046,2.56,0,0,0,0
20150329 13:45,933,2.04,0,0,0,0
20150329 14:00,869,2.04,0,0,0,0
20150329 14:15,889,2.12,0,0,0,0
20150329 14:30,902,4.64,0,0,0,0
20150329 14:45,1063,2.04,0,0,0,0
20150329 15:00,933,2.1,0,0,0,0
20150329 15:15,867,2.04,0,0,0,0
20150329 15:30,966,3.02,0,0,0,0
20150329 15:45,1024,2.04,0,0,0,0
20150329 16:00,904,2.04,1,0,0,0
20150329 16:15,955,2.04,1,0,0,0
20150329 16:30,869,2.89,1,0,0,0
20150329 16:45,1015,3.21,1,0,0,0
20150329 17:00,904,2.14,1,0,0,0
20150329 17:15,891,2.68,1,0,0,0
20150329 17:30,850,1.91,0,0,0,0
20150329 17:45,840,2.14,0,0,0,0
20150329 18:00,844,3.07,0,0,0,0
20150329 18:15,823,2.34,0,0,0,0
20150329 18:30,803,2.04,0,0,0,0
20150329 18:45,817,2.18,0,0,0,0
20150329 19:00,741,2.29,0,0,0,0
20150329 19:15,706,2.72,0,0,0,0
20150329 19:30,669,3.55,0,0,0,0
20150329 19:45,706,2.04,0,0,0,0
20150329 20:00,685,2.04,0,0,0,0
20150329 20:15,683,2.14,0,0,0,0
20150329 20:30,590,2.11,0,0,0,0
20150329 20:45,580,2.04,0,0,0,0
20150329 21:00,510,3.63,0,0,0,0
20150329 21:15,572,2.43,0,0,0,0
20150329 21:30,512,2.04,0,0,0,0
20150329 21:45,501,2.04,0,0,0,0
20150329 22:00,497,2,0,0,0,0
20150329 22:15,477,2.04,0,0,0,0
20150329 22:30,479,2.04,0,0,0,0
20150329 22:45,425,2.04,0,0,0,0
20150329 23:00,347,2.04,0,0,0,0
20150329 23:15,305,2.06,0,0,0,0
20150329 23:30,341,2.1,0,0,0,0
20150329 23:45,297,2.62,0,0,0,0
20150330 00:00,246,2.04,0,0,0,0
20150330 00:15,272,2.04,0,0,0,0
20150330 00:30,345,2.04,0,0,0,0
20150330 00:45,206,2.04,0,0,0,0
20150330 01:00,161,2.04,0,0,0,0
20150330 01:15,114,2.04,0,0,0,0
20150330 01:30,120,2.31,0,0,0,0
20150330 01:45,107,2.04,0,0,0,0
20150330 02:00,81,2.04,0,0,0,0
20150330 02:15,120,2.04,0,0,0,0
20150330 02:30,95,2.04,0,0,0,0
20150330 02:45,93,2.04,0,0,0,0
20150330 03:00,93,2.04,0,0,0,0
20150330 03:15,72,2.04,0,0,0,0
20150330 03:30,58,2.04,0,0,0,0
20150330 03:45,49,2.04,0,0,0,0
20150330 04:00,49,2.04,0,0,0,0
20150330 04:15,72,2.04,0,0,0,0
20150330 04:30,64,2.04,0,0,0,0
20150330 04:45,124,2.04,0,0,0,0
20150330 05:00,113,2.39,0,0,0,0
20150330 05:15,130,2.04,0,0,0,0
20150330 05:30,219,2.04,0,0,0,0
20150330 05:45,276,2,0,0,0,0
20150330 06:00,276,2.02,0,0,0,0
20150330 06:15,312,2.09,0,0,0,0
20150330 06:30,359,2.04,0,0,0,0
20150330 06:45,512,2.29,0,0,0,0
20150330 07:00,497,2.04,0,0,0,0
20150330 07:15,588,2.04,0,0,0,0
20150330 07:30,662,2.13,0,0,0,0
20150330 07:45,679,2.43,0,0,0,0
20150330 08:00,627,2.12,0,0,0,0
20150330 08:15,530,2.2,0,0,0,0
20150330 08:30,644,3.04,0,0,0,0
20150330 08:45,545,2.52,0,0,0,0
20150330 09:00,516,2.4,0,0,0,0
20150330 09:15,473,2.2,0,0,0,0
20150330 09:30,514,1.94,0,0,0,0
20150330 09:45,549,2.78,0,0,0,0
20150330 10:00,536,1.79,0,0,0,0
20150330 10:15,568,2.4,0,0,0,0
20150330 10:30,623,2.12,0,0,0,0
20150330 10:45,596,2.97,0,0,0,0
20150330 11:00,617,2.24,0,0,0,0
20150330 11:15,617,2.04,0,0,0,0
20150330 11:30,683,2.1,0,0,0,0
20150330 11:45,691,2.71,0,0,0,0
20150330 12:00,784,3.44,0,0,0,0
20150330 12:15,712,2.16,0,0,0,0
20150330 12:30,827,2.65,0,0,0,0
20150330 12:45,735,2.02,0,0,0,0
20150330 13:00,786,2.72,0,0,0,0
20150330 13:15,869,2.8,0,0,0,0
20150330 13:30,797,2.06,0,0,0,0
20150330 13:45,861,2.12,0,0,0,0
20150330 14:00,988,2.37,0,0,0,0
20150330 14:15,1121,2.31,0,0,0,0
20150330 14:30,1251,2.04,0,0,0,0
20150330 14:45,1387,2.03,0,0,0,0
20150330 15:00,1380,2.02,0,0,0,0
20150330 15:15,1510,2.19,0,0,0,0
20150330 15:30,1841,2.77,0,0,0,0
20150330 15:45,1830,2.3,0,0,0,0
20150330 16:00,1993,3.45,0,0,0,0
20150330 16:15,1948,4.35,0,0,0,0
20150330 16:30,1867,3.13,0,0,0,0
20150330 16:45,1874,2.08,0,0,0,0
20150330 17:00,1828,2.14,0,0,0,0
20150330 17:15,1867,3.53,0,0,0,0
20150330 17:30,2018,2.93,0,0,0,0
20150330 17:45,1599,2.14,0,0,0,0
20150330 18:00,1453,2.59,0,0,0,0
20150330 18:15,1364,3.59,0,0,0,0
20150330 18:30,1240,2.64,0,0,0,0
20150330 18:45,1042,2.02,0,0,0,0
20150330 19:00,962,4.48,0,0,0,0
20150330 19:15,924,2.14,0,0,0,0
20150330 19:30,900,2.02,0,0,0,0
20150330 19:45,830,2.87,0,0,0,0
20150330 20:00,840,2.04,0,0,0,0
20150330 20:15,809,2.44,0,0,0,0
20150330 20:30,838,3.43,0,0,0,0
20150330 20:45,743,1.98,0,0,0,0
20150330 21:00,708,2.04,0,0,0,0
20150330 21:15,784,2.04,0,0,0,0
20150330 21:30,751,2.04,0,0,0,0
20150330 21:45,792,2.04,0,0,0,0
20150330 22:00,695,2.64,0,0,0,0
20150330 22:15,642,2,0,0,0,0
20150330 22:30,601,2.04,0,0,0,0
20150330 22:45,452,2.04,0,0,0,0
20150330 23:00,384,2.04,0,0,0,0
20150330 23:15,404,2.04,0,0,0,0
20150330 23:30,363,2.02,0,0,0,0
20150330 23:45,338,2.04,0,0,0,0
20150331 00:00,301,2.04,0,0,0,0
20150331 00:15,316,2.04,0,0,0,0
20150331 00:30,206,2.04,0,0,0,0
20150331 00:45,217,2.04,0,0,0,0
20150331 01:00,124,2.04,0,0,0,0
20150331 01:15,144,2.04,0,0,0,0
20150331 01:30,136,4.03,0,0,0,0
20150331 01:45,109,2.04,0,0,0,0
20150331 02:00,111,2.04,0,0,0,0
20150331 02:15,93,2.04,0,0,0,0
20150331 02:30,85,2.04,0,0,0,0
20150331 02:45,109,2.04,0,0,0,0
20150331 03:00,70,2.04,0,0,0,0
20150331 03:15,83,2.04,0,0,0,0
20150331 03:30,54,2.04,0,0,0,0
20150331 03:45,74,2.02,0,0,0,0
20150331 04:00,54,2.04,0,0,0,0
20150331 04:15,62,2.04,0,0,0,0
20150331 04:30,62,2.04,0,0,0,0
20150331 04:45,99,2.04,0,0,0,0
20150331 05:00,93,2.04,0,0,0,0
20150331 05:15,118,2.04,0,0,0,0
20150331 05:30,215,2.02,0,0,0,0
20150331 05:45,334,2.13,0,0,0,0
20150331 06:00,281,2.08,0,0,0,0
20150331 06:15,308,2.14,0,0,0,0
20150331 06:30,425,2.63,0,0,0,0
20150331 06:45,524,1.91,0,0,0,0
20150331 07:00,557,2.02,0,0,0,0
20150331 07:15,518,1.91,0,0,0,0
20150331 07:30,638,2,0,0,0,0
20150331 07:45,683,8.61,0,0,0,0
20150331 08:00,726,2.51,0,0,0,0
20150331 08:15,654,2.67,0,0,0,0
20150331 08:30,574,2.35,0,0,0,0
20150331 08:45,592,2.04,0,0,0,0
20150331 09:00,588,1.93,0,0,0,0
20150331 09:15,611,2.32,0,0,0,0
20150331 09:30,495,2.37,0,0,0,0
20150331 09:45,679,3.54,0,0,0,0
20150331 10:00,547,2.96,0,0,0,0
20150331 10:15,611,3.1,0,0,0,0
20150331 10:30,623,2.12,0,0,0,0
20150331 10:45,609,2.04,0,0,0,0
20150331 11:00,646,2.17,0,0,0,0
20150331 11:15,677,2.65,0,0,0,0
20150331 11:30,700,2.27,0,0,0,0
20150331 11:45,739,2.71,0,0,0,0
20150331 12:00,788,2.07,0,0,0,0
20150331 12:15,778,2.6,0,0,0,0
20150331 12:30,834,2.1,0,0,0,0
20150331 12:45,786,2.1,0,0,0,0
20150331 13:00,838,2.5,0,0,0,0
20150331 13:15,827,3.78,0,0,0,0
20150331 13:30,865,2.07,0,0,0,0
20150331 13:45,898,2.16,0,0,0,0
20150331 14:00,941,2.91,0,0,0,0
20150331 14:15,1137,2.08,0,0,0,0
20150331 14:30,1317,3.34,0,0,0,0
20150331 14:45,1380,2.04,0,0,0,0
20150331 15:00,1447,4.55,0,0,0,0
20150331 15:15,1378,2.26,0,0,0,0
20150331 15:30,1775,2.78,0,0,0,0
20150331 15:45,1915,3.14,0,0,0,0
20150331 16:00,1820,2.38,0,0,0,0
20150331 16:15,1847,2.98,0,0,0,0
20150331 16:30,1954,2.08,0,0,0,0
20150331 16:45,1967,2.15,0,0,0,0
20150331 17:00,1872,2.23,0,0,0,0
20150331 17:15,1911,2.22,0,0,0,0
20150331 17:30,1934,2.33,0,0,0,0
20150331 17:45,1766,2.15,0,0,0,0
20150331 18:00,1742,3.32,0,0,0,0
20150331 18:15,1380,1.94,0,0,0,0
20150331 18:30,1411,3.04,0,0,0,0
20150331 18:45,1174,2.08,0,0,0,0
20150331 19:00,1005,2.66,0,0,0,0
20150331 19:15,1003,2.33,0,0,0,0
20150331 19:30,945,2.12,0,0,0,0
20150331 19:45,856,2.04,0,0,0,0
20150331 20:00,925,2.04,0,0,0,0
20150331 20:15,953,2.34,0,0,0,0
20150331 20:30,852,2.58,0,0,0,0
20150331 20:45,914,2.39,0,0,0,0
20150331 21:00,813,2.18,0,0,0,0
20150331 21:15,704,2.03,0,0,0,0
20150331 21:30,813,2.04,0,0,0,0
20150331 21:45,751,2.02,0,0,0,0
20150331 22:00,592,2.04,0,0,0,0
20150331 22:15,685,2.04,0,0,0,0
20150331 22:30,677,2.04,0,0,0,0
20150331 22:45,510,2.16,0,0,0,0
20150331 23:00,437,2.04,0,0,0,0
20150331 23:15,367,2.04,0,0,0,0
20150331 23:30,438,2.04,0,0,0,0
20150331 23:45,357,2.04,0,0,0,0
20150401 00:00,343,2.04,0,0,0,0
20150401 00:15,289,2.04,0,0,0,0
20150401 00:30,252,2.04,0,0,0,0
20150401 00:45,196,2.04,0,0,0,0
20150401 01:00,266,2.04,0,0,0,0
20150401 01:15,215,2.04,0,0,0,0
20150401 01:30,192,2.06,0,0,0,0
20150401 01:45,138,2.04,0,0,0,0
20150401 02:00,124,2.04,0,0,0,0
20150401 02:15,130,2.04,0,0,0,0
20150401 02:30,109,2.04,0,0,0,0
20150401 02:45,91,2.04,0,0,0,0
20150401 03:00,64,2.04,0,0,0,0
20150401 03:15,80,2.04,0,0,0,0
20150401 03:30,80,2.04,0,0,0,0
20150401 03:45,56,2.04,0,0,0,0
20150401 04:00,52,2.04,0,0,0,0
20150401 04:15,70,2.04,0,0,0,0
20150401 04:30,83,2.04,0,0,0,0
20150401 04:45,116,2.04,0,0,0,0
20150401 05:00,109,2.18,0,0,0,0
20150401 05:15,151,2.04,0,0,0,0
20150401 05:30,223,2.14,0,0,0,0
20150401 05:45,324,2.04,0,0,0,0
20150401 06:00,235,2.04,0,0,0,0
20150401 06:15,303,2.2,0,0,0,0
20150401 06:30,471,2.2,0,0,0,0
20150401 06:45,483,2.48,0,0,0,0
20150401 07:00,553,2.08,0,0,0,0
20150401 07:15,528,2.33,0,0,0,0
20150401 07:30,603,2.06,0,0,0,0
20150401 07:45,832,2.04,0,0,0,0
20150401 08:00,726,2.66,0,0,0,0
20150401 08:15,613,3.4,0,0,0,0
20150401 08:30,638,2.72,0,0,0,0
20150401 08:45,636,2.47,0,0,0,0
20150401 09:00,671,2.1,0,0,0,0
20150401 09:15,518,3.85,0,0,0,0
20150401 09:30,574,2.1,0,0,0,0
20150401 09:45,570,2.04,0,0,0,0
20150401 10:00,642,5.03,0,0,0,0
20150401 10:15,619,2.94,0,0,0,0
20150401 10:30,621,2.2,0,0,0,0
20150401 10:45,568,2.04,0,0,0,0
20150401 11:00,652,2.04,0,0,0,0
20150401 11:15,642,2.53,0,0,0,0
20150401 11:30,644,2.04,0,0,0,0
20150401 11:45,731,2.04,0,0,0,0
20150401 12:00,790,2.04,0,0,0,0
20150401 12:15,782,2.04,0,0,0,0
20150401 12:30,836,2.83,0,0,0,0
20150401 12:45,860,2.04,0,0,0,0
20150401 13:00,844,2.04,0,0,0,0
20150401 13:15,834,2.04,0,0,0,0
20150401 13:30,935,2.39,0,0,0,0
20150401 13:45,935,2.42,0,0,0,0
20150401 14:00,978,2,0,0,0,0
20150401 14:15,1217,2.09,0,0,0,0
20150401 14:30,1263,2.73,0,0,0,0
20150401 14:45,1378,2.05,0,0,0,0
20150401 15:00,1430,2.57,0,0,0,0
20150401 15:15,1603,2.08,0,0,0,0
20150401 15:30,1709,3.43,0,0,0,0
20150401 15:45,1853,2.27,0,0,0,0
20150401 16:00,1952,2.29,0,0,0,0
20150401 16:15,1888,2.42,0,0,0,0
20150401 16:30,1890,2.31,0,0,0,0
20150401 16:45,1818,3.13,0,0,0,0
20150401 17:00,2026,2.6,0,0,0,0
20150401 17:15,1766,2.86,0,0,0,0
20150401 17:30,1818,4.05,0,0,0,0
20150401 17:45,1725,3.47,0,0,0,0
20150401 18:00,1506,2.59,0,0,0,0
20150401 18:15,1383,2.6,0,0,0,0
20150401 18:30,1333,2.25,0,0,0,0
20150401 18:45,1184,3.09,0,0,0,0
20150401 19:00,1042,2.06,0,0,0,0
20150401 19:15,1019,2.12,0,0,0,0
20150401 19:30,991,2.89,0,0,0,0
20150401 19:45,1034,2.37,0,0,0,0
20150401 20:00,988,2.04,0,0,0,0
20150401 20:15,869,2.04,0,0,0,0
20150401 20:30,964,2.64,0,0,0,0
20150401 20:45,885,2.04,0,0,0,0
20150401 21:00,743,2.52,0,0,0,0
20150401 21:15,761,2.04,0,0,0,0
20150401 21:30,716,2.1,0,0,0,0
20150401 21:45,823,2.41,0,0,0,0
20150401 22:00,702,2.04,0,0,0,0
20150401 22:15,683,2.04,0,0,0,0
20150401 22:30,625,2.14,0,0,0,0
20150401 22:45,497,2.04,0,0,0,0
20150401 23:00,421,2.04,0,0,0,0
20150401 23:15,402,2.04,0,0,0,0
20150401 23:30,415,2.04,0,0,0,0
20150401 23:45,369,2.04,0,0,0,0
20150402 00:00,349,2.04,1,0,0,0
20150402 00:15,324,2,1,0,0,0
20150402 00:30,264,2.04,1,0,0,0
20150402 00:45,268,2.31,1,0,0,0
20150402 01:00,177,2.04,1,0,0,0
20150402 01:15,221,2.04,1,0,0,0
20150402 01:30,167,2.04,1,0,0,0
20150402 01:45,116,2.04,1,0,0,0
20150402 02:00,128,2.04,1,0,0,0
20150402 02:15,126,2.04,1,0,0,0
20150402 02:30,101,2.04,0,0,0,0
20150402 02:45,136,2.04,0,0,0,0
20150402 03:00,83,2.04,0,0,0,0
20150402 03:15,99,2.04,0,0,0,0
20150402 03:30,72,2.04,0,0,0,0
20150402 03:45,60,2.16,0,0,0,0
20150402 04:00,56,2.04,0,0,0,0
20150402 04:15,74,2.04,0,0,0,0
20150402 04:30,91,2.04,0,0,0,0
20150402 04:45,120,2.08,0,0,0,0
20150402 05:00,109,2.04,0,0,0,0
20150402 05:15,157,2.04,0,0,0,0
20150402 05:30,219,2.31,0,0,0,0
20150402 05:45,293,2.06,0,0,0,0
20150402 06:00,279,2.52,0,0,0,0
20150402 06:15,307,2.04,0,0,0,0
20150402 06:30,423,2.04,0,0,0,0
20150402 06:45,568,2.04,0,0,0,0
20150402 07:00,522,2.12,0,0,0,0
20150402 07:15,570,2.04,0,0,0,0
20150402 07:30,633,2,0,0,0,0
20150402 07:45,712,2.04,0,0,0,0
20150402 08:00,669,2.1,0,0,0,0
20150402 08:15,615,3.15,0,0,0,0
20150402 08:30,650,2.63,0,0,0,0
20150402 08:45,648,2.22,0,0,0,0
20150402 09:00,545,2.36,0,0,0,0
20150402 09:15,580,2.66,0,0,0,0
20150402 09:30,541,3.53,0,0,0,0
20150402 09:45,561,2.25,0,0,0,0
20150402 10:00,549,2.45,0,0,0,0
20150402 10:15,551,3.22,0,0,0,0
20150402 10:30,627,2.04,0,0,0,0
20150402 10:45,590,2.07,0,0,0,0
20150402 11:00,607,2.31,0,0,0,0
20150402 11:15,656,2.27,0,0,0,0
20150402 11:30,757,3.18,0,0,0,0
20150402 11:45,805,2.35,0,0,0,0
20150402 12:00,869,2.89,0,0,0,0
20150402 12:15,813,2.65,0,0,0,0
20150402 12:30,827,2.16,0,0,0,0
20150402 12:45,823,2.07,0,0,0,0
20150402 13:00,830,2.39,0,0,0,0
20150402 13:15,856,2.79,0,0,0,0
20150402 13:30,1028,2.21,0,0,0,0
20150402 13:45,986,2.18,0,0,0,0
20150402 14:00,997,2.49,0,0,0,0
20150402 14:15,1141,2.42,0,0,0,0
20150402 14:30,1325,2.65,0,0,0,0
20150402 14:45,1298,2.62,0,0,0,0
20150402 15:00,1434,2.47,0,0,0,0
20150402 15:15,1585,2.63,0,0,0,0
20150402 15:30,1785,2.72,0,0,0,0
20150402 15:45,1952,2.92,0,0,0,0
20150402 16:00,1975,2.73,0,0,0,0
20150402 16:15,1952,2.54,0,0,0,0
20150402 16:30,1901,2.69,0,0,0,0
20150402 16:45,1917,2.44,0,0,0,0
20150402 17:00,1971,1.95,0,0,0,0
20150402 17:15,1841,2.45,0,0,0,0
20150402 17:30,1820,2.37,0,0,0,0
20150402 17:45,1855,2.88,0,0,0,0
20150402 18:00,1663,3.91,0,0,0,0
20150402 18:15,1539,2.32,0,0,0,0
20150402 18:30,1387,2.58,0,0,0,0
20150402 18:45,1153,2.07,0,0,0,0
20150402 19:00,1102,2.98,0,0,0,0
20150402 19:15,1015,2.41,0,0,0,0
20150402 19:30,974,2.81,0,0,0,0
20150402 19:45,933,2.16,0,0,0,0
20150402 20:00,1003,2.04,0,0,0,0
20150402 20:15,925,3.18,0,0,0,0
20150402 20:30,1081,3.51,0,0,0,0
20150402 20:45,918,2.04,0,0,0,0
20150402 21:00,813,2.04,0,0,0,0
20150402 21:15,809,2.14,0,0,0,0
20150402 21:30,844,2.04,0,0,0,0
20150402 21:45,827,2.83,0,0,0,0
20150402 22:00,794,2.04,0,0,0,0
20150402 22:15,803,2.12,0,0,0,0
20150402 22:30,828,2.43,0,0,0,0
20150402 22:45,664,2.04,0,0,0,0
20150402 23:00,493,2.04,0,0,0,0
20150402 23:15,446,2.04,0,0,0,0
20150402 23:30,466,2.04,0,0,0,0
20150402 23:45,438,2.04,0,0,0,0
20150403 00:00,347,2.04,0,0,0,0
