DateTime,VMT_total,TT_mean,weather,Crash,INCIDENT,ROADWORK
1/3/2015 9:30,1037.635714,2.206725668,0,0,0,0
1/3/2015 9:45,1119.591667,2.238079667,0,0,0,0
1/3/2015 10:00,1190.191667,2.215235478,0,0,0,0
1/3/2015 10:15,1205.055556,2.239369361,0,0,0,0
1/3/2015 10:30,1311.213095,2.195335459,0,0,0,0
1/3/2015 10:45,1380.030556,2.235413121,0,0,0,0
1/3/2015 11:00,1362.428571,2.185888833,0,0,0,0
1/3/2015 11:15,1457.913889,2.204195105,0,0,0,0
1/3/2015 11:30,1575.380556,2.241647239,0,0,0,0
1/3/2015 11:45,1524.938889,2.199448574,0,0,0,0
1/3/2015 12:00,1681.261111,2.244488802,0,0,0,0
1/3/2015 12:15,1596.540873,2.205902674,0,0,0,0
1/3/2015 12:30,1828.344444,2.246841691,0,0,0,0
1/3/2015 12:45,1827.627778,2.216227657,0,0,0,0
1/3/2015 13:00,1782.925,2.229445464,0,0,0,0
1/3/2015 13:15,1901.358333,2.245823454,0,0,0,0
1/3/2015 13:30,2093.816667,2.203920684,0,0,0,0
1/3/2015 13:45,1761.194444,2.205119564,0,0,0,0
1/3/2015 14:00,1928.202778,2.204343436,0,0,0,0
1/3/2015 14:15,1932.861111,2.259481209,0,0,0,0
1/3/2015 14:30,2027.902778,2.22215442,0,0,0,0
1/3/2015 14:45,2067.35,2.313179311,0,0,0,0
1/3/2015 15:00,2080.788889,2.277755009,0,0,0,0
1/3/2015 15:15,1984.083333,2.26981947,0,0,0,0
1/3/2015 15:30,2322.861111,2.297551941,0,0,0,0
1/3/2015 15:45,2078.952778,2.313207469,0,0,0,0
1/3/2015 16:00,2238.244444,2.261779834,0,0,0,0
1/3/2015 16:15,1938.630556,2.241540692,0,0,0,0
1/3/2015 16:30,2057.116667,2.273898989,0,0,0,0
1/3/2015 16:45,2005.805556,2.273379983,0,0,0,0
1/3/2015 17:00,2058.613889,2.336616693,0,0,0,0
1/3/2015 17:15,1879.613889,2.352884904,0,0,0,0
1/3/2015 17:30,1799.866667,2.321606382,0,0,0,0
1/3/2015 17:45,1666.916667,2.325038706,0,0,0,0
1/3/2015 18:00,1659.683333,2.37457764,0,0,0,0
1/3/2015 18:15,1548.105556,2.423219323,0,0,0,0
1/3/2015 18:30,1533.275,2.549157329,0,0,0,0
1/3/2015 18:45,1459.075,2.622894025,0,0,0,0
1/3/2015 19:00,1496.322222,2.707063956,0,0,0,0
1/3/2015 19:15,1413.302778,2.680695793,0,1,0,0
1/3/2015 19:30,1513.958333,2.684842368,0,1,0,0
1/3/2015 19:45,1459.720238,2.628142581,0,1,0,0
1/3/2015 20:00,1258.083333,2.619357421,0,0,0,0
1/3/2015 20:15,1218.294444,2.627547726,0,0,0,0
1/3/2015 20:30,1258.362302,2.55757508,0,0,0,0
1/3/2015 20:45,1306.2,2.580350232,0,0,0,0
1/3/2015 21:00,1167.171429,2.547600549,0,0,0,0
1/3/2015 21:15,1180.963889,2.488588958,0,0,0,0
1/3/2015 21:30,1482.238889,2.496070865,0,0,0,0
1/3/2015 21:45,1717.463889,2.499838269,0,0,0,0
1/3/2015 22:00,1778.75,2.473708628,0,0,0,0
1/3/2015 22:15,1519.641667,2.438444118,0,0,0,0
1/3/2015 22:30,1291.921032,2.387690317,0,0,0,0
1/3/2015 22:45,1175.160714,2.383612785,0,0,0,0
1/3/2015 23:00,1114.477778,2.408938272,0,0,0,0
1/3/2015 23:15,903.7666667,2.401479027,0,0,0,0
1/3/2015 23:30,986.468254,2.376196103,0,0,0,0
1/3/2015 23:45,946.2496032,2.395572861,0,0,0,0
1/4/2015 0:00,822.0103175,2.427658625,0,0,0,0
1/4/2015 0:15,849.8305556,2.395825592,0,0,0,0
1/4/2015 0:30,853.6944444,2.351787128,1,0,0,0
1/4/2015 0:45,755.5694444,2.31834401,1,0,0,0
1/4/2015 1:00,716.5706349,2.376752509,1,0,0,0
1/4/2015 1:15,644.35,2.353638973,1,0,0,0
1/4/2015 1:30,635.8944444,2.372617347,1,0,0,0
1/4/2015 1:45,605.618254,2.361243329,1,0,0,0
1/4/2015 2:00,607.0353175,2.352989518,1,0,0,0
1/4/2015 2:15,639.7599206,2.352564033,1,0,0,0
1/4/2015 2:30,741.8357143,2.332285121,1,0,0,0
1/4/2015 2:45,618.7880952,2.360038866,1,0,0,0
1/4/2015 3:00,497.5623016,2.345608866,1,0,0,0
1/4/2015 3:15,532.3793651,2.379362314,1,0,0,0
1/4/2015 3:30,499.9996032,2.344915269,0,0,0,0
1/4/2015 3:45,476.2190476,2.307125008,0,0,0,0
1/4/2015 4:00,466.3194444,2.354812971,0,0,0,0
1/4/2015 4:15,436.85,2.373172314,0,0,0,0
1/4/2015 4:30,453.6650794,2.400182293,0,0,0,0
1/4/2015 4:45,403.2531746,2.309396139,0,0,0,0
1/4/2015 5:00,436.6051587,2.317523541,0,0,0,0
1/4/2015 5:15,404.1678571,2.365666714,0,0,0,0
1/4/2015 5:30,403.502381,2.376044564,0,0,0,0
1/4/2015 5:45,431.3869048,2.346629054,0,0,0,0
1/4/2015 6:00,425.4480159,2.246231995,0,0,0,0
1/4/2015 6:15,460.5123016,2.335167765,0,0,0,0
